Y,A,limit_bal,sex,education,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
-4.2600031583563025,0,250000,0,1,34,2,0,0,0,0,0,193296,194659,196481,196256,195370,9917,7350,7231,6603,6797,7557
-3.611389594756473,0,420000,0,2,32,0,0,0,0,0,0,205003,203118,198925,175684,164037,7300,8839,8000,5900,6000,6000
-3.3910389043681515,0,180000,0,2,25,0,0,0,0,0,0,140792,144021,146539,149286,151900,5124,6000,5300,5500,5500,6000
0.0407758748564505,0,400000,1,2,30,-1,0,0,0,-1,-1,12294,13038,13751,5765,21784,1200,1287,1000,5819,26957,507
-2.907939755565018,0,450000,1,1,52,0,0,0,0,0,0,393535,403891,415193,145198,138389,15000,16701,20101,7000,5750,10000
-0.015019620675240819,0,250000,1,1,44,-1,-1,-1,-1,-1,0,5303,25959,6354,2994,5360,5319,26036,6373,3000,4376,3609
-3.7386965484456915,0,80000,0,3,47,-2,-2,-2,-2,-2,-1,197581,202150,0,0,48855,5501,6150,0,0,48855,1832
-1.136156296559447,0,110000,1,2,32,0,0,0,0,0,2,107710,83913,47369,48905,46046,3851,3021,1649,3513,0,1664
-0.5034546782667962,0,500000,0,1,52,-1,-1,-1,-2,-2,-2,1725,0,0,0,0,1725,0,0,0,0,0
-1.7287184453494437,0,50000,0,2,22,0,0,2,0,0,0,41362,34656,35004,35514,2582,3700,0,1200,710,52,1000
1.860538423945359,0,310000,1,2,64,-1,-1,-1,0,-1,-1,0,10124,10130,7958,0,0,10124,6,7958,0,0
-3.595731081494803,0,290000,0,1,40,0,0,0,0,0,0,192512,193999,157500,147150,146936,8000,9008,6000,5000,5200,5100
-1.5323927492061038,0,130000,0,3,42,0,0,0,0,0,0,95012,83245,76631,75607,73006,4349,3000,2410,7639,12962,2889
-1.801839730512584,0,200000,1,3,43,0,0,0,0,0,0,150404,154977,157166,160870,164101,5404,5854,5000,5000,4600,5000
-0.1969326795748232,1,130000,1,1,25,1,-2,-2,-2,-2,-2,-2000,-2000,-2000,-2000,-2000,0,0,0,0,0,0
-5.14750833683051,0,280000,0,1,30,0,0,0,0,0,0,195162,198105,202919,197380,201927,9300,9500,9509,7100,7800,8200
-2.2310845834001714,0,340000,0,1,29,-1,-1,-1,2,0,0,11432,12411,9119,29280,23093,11486,12824,10,29047,6153,3523
1.5850233337450734,0,120000,0,2,28,-1,2,-1,-1,-1,-1,1579,590,3617,2001,0,0,590,3617,2001,0,204
-0.5439939649860944,1,230000,0,1,42,1,-2,-2,-2,-2,-2,16041,29977,5608,0,0,16050,29989,5608,0,0,0
-0.01770971341746508,1,30000,0,2,41,1,2,0,0,0,0,23250,23217,21295,19076,9292,0,1600,1500,1000,1720,0
-2.315000954244783,0,30000,0,3,41,0,0,2,0,0,0,34984,30321,23610,20614,18873,5002,7,1511,5005,5183,5108
-0.3797748662962947,0,280000,1,2,36,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
1.955933784464022,0,80000,1,2,34,1,-2,-1,-1,-1,-2,0,862,41300,0,0,0,862,41300,0,0,10000
-1.941280588076649,0,30000,0,2,23,2,2,2,0,0,2,27321,26589,27050,29446,28825,7000,0,1200,3000,0,2000
-2.020050052887097,0,110000,0,1,29,0,0,0,0,0,0,45980,44231,32489,26354,20221,2000,2010,3000,3000,3000,1000
-0.9262310759552143,0,180000,1,2,38,-1,-1,-1,-1,-1,-1,10395,5382,3155,1877,4673,10423,5393,3159,1881,4678,1353
-1.9014962229834969,1,50000,0,2,29,2,3,2,0,0,0,50044,46543,19359,17850,18203,1000,5,661,770,800,763
-1.9316168922239696,0,140000,0,2,50,1,2,2,2,2,2,139121,140047,141215,142019,137251,6901,4800,5006,5507,5,5308
-1.2140594389723374,0,430000,1,2,48,0,0,0,0,0,0,32802,25645,25045,25568,26144,1794,2399,884,914,987,869
-0.3596063099765927,0,50000,1,3,25,1,2,2,0,0,2,44694,43673,44659,49512,48454,2000,0,2000,6000,300,3000
0.5289876349110825,0,20000,1,2,23,2,0,0,2,2,-2,17452,19853,19437,0,0,6000,3000,295,0,0,0
0.6598712927555412,0,390000,1,2,42,-1,-1,-1,-1,-1,-1,1733,2472,2626,989,4647,1733,2492,2637,992,4667,277
0.15472383643690446,1,20000,1,2,46,-1,-1,-1,0,0,-2,0,1170,780,0,0,0,1170,0,0,0,0
-1.7901984580980366,1,80000,1,2,30,2,2,2,2,2,2,74639,75408,76618,77459,75327,3300,2600,3000,3000,1580,5800
-0.4371480251300311,0,160000,0,3,42,-2,-2,-2,-2,-1,0,1473,1863,0,112978,115357,1473,1863,0,119001,5000,4500
-0.3336635593663445,0,400000,0,1,28,0,0,0,0,0,0,24979,29925,25423,7064,15920,24030,14062,1824,40,15673,16694
-2.1301368418057964,0,80000,0,3,55,0,0,0,2,0,0,61346,59100,53133,48598,48882,2141,6433,0,2000,2000,2000
-4.203543001296789,0,80000,0,2,45,0,0,0,0,0,0,79829,80896,53052,91667,47160,3045,2545,2100,1700,3374,1740
-0.3953139228466003,0,80000,1,2,24,0,0,0,0,0,0,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0
-1.1523399378504948,0,100000,0,1,46,0,0,0,2,0,0,41602,47885,46817,48400,51588,3000,7000,0,2500,4000,0
-0.9636764433059409,0,360000,1,1,30,-1,-1,-1,-1,0,-1,28057,6085,90872,81622,11576,28057,6179,90872,0,11576,8718
-1.9563127890511578,0,500000,1,2,28,0,0,0,0,0,0,28287,32988,21579,26674,28697,7013,8071,3013,8012,5019,2006
0.17696006982946788,0,260000,0,2,30,-2,-2,-2,-2,-2,-2,177,1406,1006,436,5860,177,1406,1006,440,5860,1306
-0.08291753318098538,0,200000,0,2,56,-2,-2,-2,-2,-2,-2,0,1750,4990,1200,676,0,1750,4990,1369,676,2158
-2.844704028753,0,200000,1,2,37,0,0,0,0,0,0,202673,193898,180759,160482,132870,7313,7157,11609,5609,5059,5014
-1.4201748223510564,0,20000,0,2,40,0,0,0,0,0,-2,20396,20102,19575,0,0,1601,2203,2114,0,0,0
-2.0124696292424264,0,370000,0,1,28,-1,-1,-1,-1,-1,-1,27895,-4247,4347,5562,0,63895,0,8694,5562,0,3500
-2.5199770258489895,0,100000,0,1,40,2,2,2,2,2,2,64785,63179,67467,65784,69309,3000,0,5346,0,4600,3000
0.949285578753433,0,80000,1,3,31,1,2,0,0,0,0,26703,26856,27844,27480,28061,0,1459,1447,983,1023,1042
1.4138971964116915,0,240000,1,1,39,-1,-1,-1,-1,-1,-1,3192,4389,10179,5413,1899,3192,4397,10179,5413,1899,21986
-1.0570553080863894,0,50000,0,2,23,0,0,0,0,0,0,20669,4510,2893,2000,2800,1150,1000,300,400,800,0
0.10267694640915248,0,310000,0,2,29,0,-1,-1,0,0,-1,1340,9794,15792,8944,88643,1340,9794,7004,1000,89137,4150
2.9315340507018433,0,260000,0,2,43,1,-2,-2,-1,0,-1,-416,-1248,832,416,1398,0,0,2080,0,1398,0
-0.18304720791018325,0,240000,1,2,42,-1,-1,-1,-1,0,0,1916,1530,2961,5962,7336,1921,1534,2961,3001,2024,1000
-0.26368860689097545,0,330000,0,1,28,-2,-2,-2,-2,-2,-2,13030,14922,17722,3390,0,13030,2500,3000,3390,0,0
-4.026705069400724,0,80000,0,2,44,0,0,0,0,0,0,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000
-0.3159311248342962,0,200000,0,4,44,-2,-2,-2,-2,-2,-2,1904,0,0,0,2206,1904,0,0,0,2206,686
-2.512711376063195,0,80000,0,3,41,0,-1,-1,-1,-1,-1,1833,2446,834,1596,855,1835,2458,834,1600,855,0
-0.02575331205805509,0,640000,1,1,36,0,0,0,0,0,0,68891,71564,32968,37541,42064,4000,4000,3000,5000,5000,3000
0.8628936732763604,0,30000,1,2,24,1,2,-1,-1,-1,-1,1261,390,390,390,390,0,390,390,390,390,780
-1.3482102132237652,0,180000,0,2,37,0,0,0,0,0,0,75159,76602,76896,78588,77770,3333,3310,2900,3040,3500,2300
-1.2102459317758714,0,50000,1,3,24,0,0,0,0,0,0,49564,19207,18963,19741,19901,2089,1580,1000,1000,1500,1500
-2.1797238193009254,0,80000,1,2,27,2,0,0,0,0,3,58276,60102,61423,72197,71003,2400,3000,2500,11576,39,38
-1.4996344663232732,0,460000,1,1,51,-1,-1,-1,-1,0,-1,-196,4594,1517,1517,1306,0,4790,1517,0,1306,0
-1.3663365321000145,0,140000,0,1,27,0,0,0,0,0,0,141849,131491,94362,85863,83974,5341,4000,3500,3000,13000,2300
-0.6998076958896522,0,230000,0,1,26,2,-1,-1,-1,-1,0,363,363,372,1971,2566,363,363,372,1971,1000,865
-2.1098107016827035,0,80000,1,2,29,0,0,2,0,0,0,40900,39944,40744,42084,42923,3700,0,1462,2000,1536,2001
-2.809194260941746,0,140000,0,1,28,0,0,0,0,2,2,124785,128906,137279,140419,142254,4600,6200,12000,5500,5300,0
1.6743235534602583,0,500000,1,3,55,-2,-2,-2,-2,-2,-2,-5,-5,1012,500,0,0,0,1017,500,0,1059
-0.5190295859980735,0,50000,1,2,38,0,0,0,0,0,0,49761,50712,50441,50919,50604,1849,1800,1788,1993,2069,2500
0.0741672318399329,0,500000,0,1,41,-1,-1,2,0,0,-1,34000,28854,92952,50089,2165,28854,0,70000,32000,2165,41242
0.8637318752535676,0,50000,1,3,31,0,-1,-1,-1,-1,-1,390,390,390,0,780,390,390,390,0,780,0
1.772698621070605,0,160000,0,1,35,1,-2,-1,-1,-2,-2,0,6371,0,0,0,0,6371,0,0,0,8399
-0.7788063045910741,1,20000,0,2,49,0,0,0,0,0,0,14573,15290,16300,16624,16974,1543,1260,1270,594,617,1425
-1.9226015991614773,0,250000,1,1,29,0,0,0,0,0,0,93302,92934,94002,92826,88001,5000,5000,3500,4000,4000,5000
2.1810968332336556,0,240000,1,2,44,0,0,0,0,0,0,21643,19743,20298,15475,15852,1400,1400,1300,1000,1000,1000
-1.3576821578831995,0,180000,1,1,33,0,0,2,0,0,0,35311,31648,23461,20671,17122,5317,23,208,10,51,0
-1.9524119943177707,0,160000,0,2,34,0,0,0,0,0,0,12226,13962,14844,15716,131874,1264,2000,1000,1000,116425,4500
-1.7564594027215126,0,140000,1,2,38,2,2,2,2,2,2,135309,131671,138771,141146,127184,7000,0,10800,4800,0,5000
-1.3181199850202687,0,310000,1,2,36,0,0,0,0,0,0,33587,39572,44598,50570,64916,11406,10773,10819,15766,20645,5000
-0.6167647676275654,0,50000,0,2,32,0,0,0,0,0,0,44751,43952,29136,19048,17946,2000,1500,1239,612,607,2593
-1.178037429054335,0,200000,1,2,39,0,0,0,0,0,0,31996,32704,33351,34050,36184,1838,1546,1193,1236,2700,1022
-2.9145455725238207,0,140000,0,2,33,0,0,0,0,0,0,41717,42823,25224,26855,23783,2000,2000,900,2000,10000,5000
4.514883068936049,1,290000,1,1,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-2.1005766684657523,0,150000,1,1,46,0,0,0,0,0,0,49082,50170,46725,100503,54798,5000,3000,3000,5000,10000,5000
-2.895951885228922,0,350000,0,3,33,-1,0,-1,-1,-1,-1,65343,1355,7069,0,180,5343,1359,14615,0,180,1340
1.4374361834954525,0,10000,1,3,41,2,2,2,0,0,2,4764,5528,7420,8298,8019,1000,1000,2000,1000,0,1390
-3.668326922288691,0,80000,0,3,65,0,0,0,0,0,0,80260,82116,80299,81416,81617,3470,3750,3520,3069,3271,3262
-3.042029204087784,0,10000,0,2,22,0,0,0,0,0,2,7145,8144,8861,10104,9803,1284,1283,1000,1535,0,1000
-1.3875242217816561,0,320000,1,2,37,0,0,-1,0,0,0,35554,85376,88585,101546,41685,5001,92586,5001,15001,3011,6001
-0.15866434724322742,0,210000,0,1,28,0,-1,0,0,-1,0,6942,24680,41291,10623,10765,6942,24000,22000,20000,5000,3000
-1.4553405619196549,0,80000,0,2,25,-1,-1,0,0,-2,-2,1677,7360,0,0,0,2000,5860,0,0,0,0
-0.5020247519470922,0,50000,1,2,56,0,0,0,0,0,0,49455,49245,48657,20050,17376,1775,2070,1232,625,585,560
0.18946283260837138,0,60000,0,1,25,-1,-1,-1,-1,-2,-1,0,11305,0,0,300,0,11305,0,0,300,0
-0.752083389380605,0,360000,1,1,46,0,0,0,0,-2,-2,76243,51722,-8,-8,-16,10125,13092,0,0,0,0
-1.5985728327170157,0,20000,0,3,35,-2,-2,-2,-2,-2,-2,1492,0,0,0,0,1492,0,0,0,0,0
4.298802124862831,1,500000,0,3,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
2.0678684124833135,1,210000,1,2,31,-1,-1,-1,-1,-1,0,326,326,326,652,326,326,326,326,652,0,326
4.998039551248351,1,360000,1,2,26,-2,-1,-1,-2,-2,-2,2500,0,0,0,0,2500,0,0,0,0,0
0.2949928177482261,0,50000,1,2,41,-1,-1,0,0,0,0,12667,6713,6452,6188,4048,12667,1055,184,182,153,100
2.464986553963303,1,380000,1,1,42,0,0,0,2,-1,0,4791,6697,2700,1218,1533,3000,2000,0,1218,700,500
-0.7512808065050205,0,90000,0,2,27,0,0,0,0,0,0,14242,25574,21948,19689,11026,10105,16776,19689,0,5000,15000
-1.657256666708049,1,60000,1,3,52,0,0,0,0,0,0,23592,24665,26305,23756,25353,1500,1500,2000,1500,2000,2000
-1.0628680886538826,1,160000,0,2,37,0,0,0,0,0,0,38433,38870,28574,27268,28021,35888,1325,891,1000,1098,426
-0.46516232618696574,0,70000,1,1,57,0,0,0,0,0,0,70352,69936,68118,65942,62495,2667,2321,2391,2316,2466,1451
-2.424347000728951,0,230000,0,2,27,1,2,0,0,0,0,12647,13135,10596,9218,5068,0,1064,423,313,1000,4641
-4.234792652796436,0,70000,0,2,33,2,2,2,2,3,2,65350,66279,70580,69180,70392,3000,2600,6000,0,2500,1165
-0.04127999835806276,0,90000,0,2,36,1,-2,-2,-2,-2,-1,-191,-191,-191,-191,209,0,0,0,0,550,3780
-1.9367534952398398,0,240000,0,2,51,-2,-2,-2,-2,-2,-2,4006,696,696,696,696,4006,696,696,696,696,1542
-1.7052569370757302,0,300000,0,2,26,-1,-1,-1,-1,-1,-1,316,316,316,316,466,316,316,316,316,466,316
1.337047105702014,0,360000,0,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
1.2816485795521704,0,260000,1,1,30,-1,-1,-1,-1,-1,-1,855,7288,1055,710,755,855,7288,1055,710,755,955
-0.5795866510115191,0,30000,0,3,55,2,0,0,0,0,0,30393,29785,30377,30155,31098,1600,1585,1377,1155,2600,0
1.726258409445767,1,310000,1,2,35,-2,-2,-2,-2,-2,-2,-354,-354,-354,-354,-354,0,0,0,0,0,352
-0.41437581567888,0,30000,1,3,50,1,2,0,0,2,0,21674,22995,24310,23781,25383,0,1685,2000,0,2000,1000
-1.5780280236222763,0,130000,0,2,33,0,0,0,0,0,0,70067,63951,57467,51614,46071,2702,2207,2000,1717,1770,1245
1.4700237164546452,0,80000,1,1,27,-1,-1,-1,-2,-2,-2,179,0,0,0,0,179,0,0,0,0,0
-1.2362742284387576,0,20000,0,2,54,3,2,3,2,2,2,8488,8212,7931,8797,8514,2415,0,0,1000,0,500
-0.6633048862300348,1,300000,1,1,38,-1,0,0,0,0,0,100815,103744,103422,111152,110811,5137,30022,5006,10014,4016,4013
-0.9542358442997914,0,240000,1,1,34,1,2,-1,-1,0,-1,5979,6938,41858,10416,1711,0,6938,41877,0,1711,27162
-0.8436587625791937,1,110000,0,2,43,0,0,2,0,0,0,114854,105275,107561,105502,103813,9600,0,4000,3765,4000,4200
1.6810044723327817,1,260000,0,2,37,1,-1,-1,-1,0,-1,312,920,37686,36523,574,312,920,37686,0,574,348
-0.9679012816986834,0,340000,1,1,53,-1,-1,-1,-2,-2,-1,3295,1461,1903,1492,4409,3295,1461,1903,1492,4409,3396
-0.1477754258872953,0,50000,1,2,43,0,0,0,0,0,0,55032,50688,49739,18888,19290,6500,2112,1400,700,700,800
-2.312573052907126,0,70000,0,2,51,2,2,2,2,2,2,44911,45772,46611,47508,48476,2000,1900,1900,1800,1900,1900
0.6285728296818504,0,150000,1,2,58,-2,-2,-2,-2,-2,-2,3273,2473,1473,1473,1473,3273,2473,1473,1473,1473,1473
-2.442673480144556,0,300000,0,2,42,-1,-1,-1,-1,-1,-1,319,8157,21228,326,1518,319,8157,21228,326,1518,47374
-0.5198648932919051,1,90000,1,2,38,2,0,0,0,0,0,83036,86181,86311,66572,68119,3000,4500,3500,2500,3500,3000
-2.0963000296495298,0,170000,0,2,50,0,0,0,0,0,0,176155,171665,65479,61234,42484,7262,5586,2272,2998,39321,1390
-1.8181152629611996,0,50000,0,1,22,2,2,0,0,0,0,49245,50061,37766,29433,27537,0,1728,1730,1015,1000,1001
-2.743372456084035,0,20000,1,3,47,0,0,2,2,2,2,9356,9400,10085,9785,10481,2108,352,837,0,855,0
1.3966931697557599,0,50000,1,3,52,1,2,2,0,0,2,8761,8472,8641,9298,9000,1200,0,310,797,0,333
-3.8508897318032296,0,150000,0,2,36,1,2,2,4,3,2,132110,142876,139097,138592,141447,9734,14500,0,2000,5300,5000
1.567240423178892,1,500000,0,1,44,-2,-2,-2,-2,-2,-2,5218,3981,0,3672,7617,5218,3981,0,3672,7617,2691
-0.9683722428489344,0,150000,0,3,33,0,0,0,0,0,-1,13155,14534,3334,318,1963,5000,4500,3300,300,2029,16368
-1.1168145436868413,1,20000,0,2,47,0,0,0,0,0,0,18092,18175,19000,20000,0,1417,2000,3005,2000,0,0
-0.8660212100216824,0,520000,1,2,34,-1,-1,-1,-1,-1,-1,10000,10000,10317,10000,126247,10000,10000,10317,10000,126247,4666
-0.0031717858460609816,1,20000,0,2,44,0,0,0,0,0,0,14791,14453,15320,11796,9766,1600,1300,1156,387,354,438
-3.1364822495641294,0,150000,1,1,28,0,0,0,0,0,0,145240,148755,133414,101284,73255,5002,6009,3259,149,1866,0
-2.0854726886047525,0,20000,0,3,61,2,2,2,2,0,0,5461,6218,5970,8945,9896,2800,1000,0,3100,1100,0
-0.0664856761734186,0,20000,1,2,30,3,2,3,3,5,4,16987,18406,20795,20175,21265,2000,2000,3000,0,2000,0
-2.1361831094515753,0,50000,0,2,32,0,0,0,0,0,0,36345,10529,8337,2475,0,1500,1847,1000,0,0,0
4.121971398717133,1,90000,1,3,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
1.0433890813641473,0,210000,0,1,30,1,-2,-2,-2,-1,-1,0,0,0,49525,0,0,0,0,49525,0,0
-0.3821665258794231,0,210000,0,3,55,-1,-1,-2,-1,0,0,0,0,95438,96317,98400,0,0,95438,3393,3580,3998
-2.364911970143176,0,300000,1,1,55,0,0,0,0,0,0,130168,134080,126996,127820,130325,4810,6164,6069,4425,4412,4123
-1.612204007055053,0,40000,0,3,43,0,0,0,0,0,-2,22072,19085,17550,0,0,1303,1665,1000,0,0,0
0.1985479656874175,0,230000,1,1,29,0,0,0,0,0,0,121415,25210,21433,18203,13931,6317,5516,2015,2014,2019,5536
-0.16960660397116478,0,30000,0,3,37,0,0,0,0,0,0,26455,27525,28545,29388,30133,1500,1500,1500,1300,1200,1500
-1.426692007504788,0,50000,0,2,23,0,0,0,0,0,-1,33109,32856,27438,4786,768,11877,1660,1600,624,768,173
-1.9213759565959316,0,200000,1,1,33,0,0,0,0,0,0,67010,67627,68085,69445,71242,2387,2485,2414,2434,2863,3000
-0.41258888522018344,0,500000,0,2,38,-1,-1,0,0,-1,0,4666,3492,3008,16871,19188,4695,2506,2015,16883,5013,8031
-0.8482624559367521,1,10000,1,2,30,0,0,0,0,0,0,10015,10067,10105,9471,9669,1158,1210,1200,339,351,394
-3.373782253675454,0,190000,0,2,36,0,0,0,0,0,0,185959,179458,162482,158137,157956,7483,5902,7061,4902,6057,5381
2.09456494047698,1,280000,1,2,50,-2,-2,-2,-2,-2,-2,4554,4373,7774,3355,16441,4573,4396,8055,3417,16557,41
-0.24741847582687454,1,100000,0,1,28,2,0,0,0,0,0,7267,9967,19706,20378,22038,3000,3000,10000,1000,2000,4000
-1.80145932548039,0,160000,1,1,41,1,2,0,0,0,0,63501,65439,66761,67628,68983,1699,2960,3007,2573,2600,3008
-0.31861058177550494,0,280000,0,2,43,-2,-2,-2,-2,-2,-2,5600,13397,20004,10571,8430,5600,13397,20004,10571,8430,13561
-0.27593396478260535,0,80000,0,2,36,2,0,0,-2,-2,-2,20650,0,0,0,0,1700,0,0,0,0,0
0.34136903591389545,0,150000,0,1,36,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-2.179995485693355,0,60000,0,2,28,0,0,0,0,0,0,56930,56616,56749,57504,58296,2030,2083,1983,2200,2500,2200
0.678779129378156,0,200000,0,2,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,2865
3.049237576103934,0,100000,0,1,32,1,-1,-1,0,-1,-1,325,650,325,647,7706,650,650,0,647,7706,1679
-2.719293256293217,0,50000,0,3,56,0,0,0,0,0,0,49157,50417,48371,15417,16194,1798,2058,1683,600,1017,20698
0.739982513949482,0,200000,0,2,27,-2,-2,-2,-2,-2,-2,264,264,264,264,264,264,264,264,264,264,0
0.7547899440295228,1,20000,1,3,27,-1,-1,-1,-1,-2,-2,0,780,0,0,0,0,780,0,0,0,0
-3.700427312781943,0,30000,0,2,22,0,0,0,0,0,0,28985,28724,29357,30188,26316,1532,2169,1000,1200,2000,1500
-0.7805284346074295,0,230000,0,1,47,-1,-1,-1,0,0,-1,740,10860,10120,7050,740,740,10860,0,0,740,0
-2.5873247604996323,0,100000,0,1,29,0,0,0,0,0,0,36282,38673,43014,48300,57497,3500,3000,5000,6000,10000,0
-0.00714705097680457,0,260000,0,1,32,-2,-2,-2,-2,-2,-2,4884,329,2464,2673,12354,4884,329,2465,2673,12354,9583
-2.8498120996672203,0,140000,0,3,35,0,0,0,0,0,0,115681,110827,113078,98901,100466,70000,4130,4600,3600,3600,3708
0.13919741402929728,1,360000,0,1,27,-2,-2,-2,-2,-2,-2,944,2037,989,2885,989,955,2043,992,2903,992,3153
0.6880156608204783,0,180000,1,1,39,-1,-1,-1,-2,-2,-2,5661,0,0,0,0,5668,0,0,0,0,0
-0.07833987490827543,0,270000,1,1,33,-1,-1,-1,-1,-1,-1,9363,13951,8938,15280,18002,9391,13999,8964,15325,18028,211
-3.7272495866226603,0,210000,0,2,27,0,0,0,0,0,0,85097,86928,89471,91282,93309,3100,3200,4000,3300,3500,3500
-2.7694694782466396,0,50000,0,2,35,0,0,0,0,0,0,49796,50892,50769,48813,49874,2200,2200,1800,1900,2000,2000
0.7802311462132372,1,150000,0,1,29,-1,2,2,-1,2,-1,515,-150,974,269,191,0,85,1124,0,191,591
-3.92662411657089,0,200000,0,2,29,1,2,0,0,0,2,55005,54742,54401,42923,40365,0,2200,1671,3000,0,4600
-3.9578338087104203,0,160000,0,1,33,2,2,2,2,2,2,128981,138289,134773,142913,146003,0,13000,200,10500,5600,5200
-3.3544687275928187,0,360000,0,2,35,2,2,2,0,0,0,363239,350214,319960,260944,202686,14693,30,12302,10004,7506,19721
-2.617520931592689,0,20000,0,3,22,2,2,0,0,0,-2,18801,19077,11993,0,0,0,1023,240,0,0,0
-0.7637459949939548,0,20000,1,2,36,0,0,0,0,0,0,11985,14372,15619,16376,16738,1300,2600,1500,1000,1000,2000
-2.272760482004483,0,150000,1,2,39,2,2,0,0,0,2,114166,116491,118839,126102,123914,0,4225,4282,9207,0,4679
-4.984152931401661,0,330000,1,3,46,0,0,0,0,0,0,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200
-1.2017777410913828,0,150000,0,3,28,0,0,0,0,0,-2,4725,2980,3234,0,0,2000,1000,2234,0,0,0
-1.732058010767564,0,190000,0,1,33,0,0,-1,-1,-1,-1,46046,10725,1582,-46,4054,10000,11000,11336,0,4100,7500
0.7829047738155739,1,50000,1,2,38,0,0,0,0,0,0,17800,18546,19476,18694,19427,1592,1338,1268,636,1000,722
-3.891232975466748,0,350000,0,1,31,0,0,0,0,0,2,177978,164481,198545,232543,165288,10000,20000,100048,60000,0,5000
-1.220126584805275,0,200000,0,3,32,-2,-2,-2,-2,-2,-2,3706,18145,14163,7909,1485,3706,18458,14170,7909,1485,1302
1.2406696284842027,0,20000,1,1,40,0,0,0,2,0,0,13738,16567,10411,13057,14340,3000,3100,0,3000,1500,0
3.7245162085920223,1,270000,0,4,29,1,-1,-1,-1,-2,-1,3265,6125,0,0,29961,3274,6129,0,0,29961,6216
-1.2094463753728508,0,200000,0,1,34,-2,-2,-2,-2,-2,-2,5895,15146,11575,11564,13744,5938,15682,11633,11622,13813,22699
0.43001772109149494,0,200000,0,1,41,-2,-1,2,0,-1,-1,5932,5674,1484,4680,0,5932,0,0,4680,0,0
-0.3593780271060538,0,230000,0,1,42,-1,-1,-1,-1,-1,2,326,326,1458,952,476,326,326,1458,952,0,326
-0.5893032395952168,0,140000,0,1,28,0,0,0,0,0,0,10631,11349,12661,12606,12869,1500,1195,1507,452,467,470
-0.9119747321128684,0,50000,0,1,26,0,0,2,2,2,2,8189,7909,9767,9466,11300,2500,0,2000,0,2000,400
1.457361880769979,0,180000,0,2,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-1.2651576778591853,0,90000,1,3,42,2,2,2,3,3,3,49895,52570,53614,54534,53374,2300,4116,2500,2052,0,0
-1.096629479851455,0,290000,0,1,45,-2,-2,-2,-2,-2,-2,1335,1222,1513,2661,2436,1335,1222,1513,2661,2436,37015
-1.9188005399917318,1,190000,1,3,49,2,2,2,2,2,2,179062,177663,180312,185910,191895,5000,3000,7100,8700,9300,9500
-3.8938366270498816,0,150000,0,3,45,0,0,0,0,0,0,42652,42306,41579,40669,39301,2000,2100,1837,1400,1486,1572
-0.7807346576035745,1,200000,1,1,31,0,0,0,0,0,0,6777,7957,4667,76187,74900,1900,3008,3500,73000,2700,3800
3.2383391560222106,1,50000,1,3,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
1.207182318914155,0,350000,0,1,59,-2,-2,-2,-2,-2,-2,0,0,0,0,42800,0,0,0,0,42800,0
-1.7726323926044945,0,140000,1,2,73,0,0,0,0,0,0,135316,134943,135772,138675,137197,5082,5008,5000,6016,5018,5264
-1.9393760006933705,0,20000,0,2,50,1,2,2,2,3,2,9686,9382,10821,10361,10046,2000,0,1600,0,0,1500
-0.41402285425179497,1,220000,0,1,31,0,0,0,0,0,0,84575,93180,99097,106391,97337,10000,10000,8000,10000,10000,12097
-0.36304319085518366,1,80000,0,2,34,2,2,2,0,0,0,80627,76776,61884,55501,54840,6611,1,3000,2504,2000,2200
1.1764502822336844,1,320000,1,1,43,-1,-1,-1,0,0,-1,86251,14857,12157,8690,4166,86682,14871,260,43,4186,904
-1.7598476664435818,0,160000,0,2,41,2,2,2,0,0,-2,23583,22983,22983,0,0,2800,0,200,0,0,0
-3.513700668538456,0,100000,0,2,39,0,0,0,0,0,0,94471,57529,58070,58615,58760,3711,3155,1696,1889,1764,1714
0.9020501383863258,1,180000,0,2,39,0,0,-1,-1,-2,-2,0,2125,0,0,0,0,2125,0,0,0,0
1.1687898032272275,1,260000,0,1,29,1,-1,-1,-1,-1,0,18488,17276,6165,9219,980,18488,17276,6179,9219,0,9012
-1.8310956664890778,0,30000,0,2,37,0,0,0,2,2,2,27442,30165,29383,32739,33143,2000,3500,0,4000,1150,1000
-0.872607750670197,0,100000,0,1,27,-1,-1,-2,-2,-1,-1,0,0,0,5330,0,0,0,0,5330,1274,2100
