Y,A,limit_bal,education,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
1,0,20000,2,52,-2,-2,-2,-2,-2,-2,990,2990,790,1590,2359,2780,2990,790,1590,2359,2780,1200
0,1,360000,1,29,0,0,-1,-1,-1,-1,15854,8174,1004,1004,646,3508,1000,1004,1004,646,3508,0
1,0,110000,2,38,2,2,0,0,0,2,41619,40650,41744,42783,47476,45355,0,1750,1750,5400,700,1000
1,1,80000,2,29,0,0,2,2,0,0,52533,56340,57022,55081,55350,55906,5120,2600,0,2200,2028,3000
0,1,170000,2,29,0,0,0,0,0,0,47742,45529,42805,38017,39239,39411,2105,2447,1200,3000,2000,1500
0,0,140000,1,47,0,0,0,0,0,0,141530,130248,133547,134346,133933,137585,7000,7004,5013,5000,6000,5000
1,1,220000,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,270000,1,34,0,0,0,0,0,0,126642,127741,132405,131241,127080,122213,4500,7028,4728,5037,4530,5000
1,1,70000,1,37,0,0,0,0,0,0,64860,64533,48493,48824,19000,39000,2200,3000,1400,500,20000,0
0,1,180000,1,30,0,0,0,0,0,0,44478,40311,43847,50763,69026,32030,8000,10000,10000,23000,5000,4000
0,0,270000,1,36,-1,0,-1,-1,-1,-1,109611,64202,33846,42278,36841,57844,6285,33894,42399,36841,57844,35862
1,0,150000,2,34,-1,-1,-1,-1,-1,-1,1467,698,4102,713,810,5438,701,4137,719,817,5467,9587
0,0,230000,2,50,-2,-2,-2,-2,-2,-2,21570,4700,0,0,0,0,4700,0,0,0,0,0
0,1,210000,2,45,0,0,0,0,0,0,56024,57148,58338,59529,60720,61980,1836,1897,1936,1952,2013,9062
0,0,150000,1,40,0,0,0,0,0,-1,145074,152179,149313,129768,136084,30312,11000,6000,40000,42000,34880,201277
0,0,190000,2,33,0,0,0,0,0,0,142272,143386,141711,142569,141733,142982,8007,8000,8000,5500,5339,5058
1,0,200000,1,43,2,0,0,0,-2,-2,43272,21546,4397,0,0,0,2000,2000,0,0,0,0
0,1,300000,2,66,0,0,0,0,0,0,259513,257866,261088,257288,256369,212395,10000,15000,9500,11000,9000,6000
1,0,180000,1,75,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,250000,1,31,1,-2,-2,-2,-2,-2,-129,-129,-329,-329,-329,-529,0,200,0,0,200,86
1,1,70000,2,33,2,0,0,0,0,0,49307,48214,27572,26810,20541,19234,1500,1300,1505,1000,1000,2000
0,0,120000,2,32,-1,-1,-1,-1,-1,-1,7111,5894,7670,20440,4260,15308,6000,7680,20440,4260,15308,7000
0,0,150000,1,38,1,2,2,2,0,0,139005,135350,148041,143259,142519,142162,0,15000,0,5099,5472,5000
0,0,90000,2,32,0,0,0,0,0,0,68248,57751,45074,38489,28558,29245,2388,2000,2412,1200,1300,1200
0,0,220000,1,35,-1,0,0,-2,-2,-2,53419,53358,0,0,0,0,7000,0,0,0,0,0
1,1,450000,1,41,-1,-1,-1,-1,-1,-1,70825,17236,8680,113233,5907,0,17913,9278,114865,6411,0,0
1,1,400000,1,30,0,0,0,0,0,0,139862,125280,109278,94511,64995,28654,9209,3807,2403,1933,1014,104078
0,1,240000,2,42,0,0,0,2,0,0,21943,36519,55515,49049,57178,42009,15000,20000,3330,30000,10000,10000
1,1,50000,2,53,0,0,0,0,0,0,47824,48954,46716,18685,19076,19466,1948,1835,669,692,707,695
0,0,140000,1,44,0,0,0,0,2,0,72763,75064,76892,79522,79623,80895,3905,4025,4924,2381,2926,3108
1,1,380000,1,30,-2,-2,-1,0,0,0,-81,-303,32475,32891,33564,34056,223,33178,1171,1197,1250,5000
0,1,500000,1,36,-1,-1,-1,-1,-1,-1,7297,12349,26488,6534,9788,25314,12349,26488,6534,9788,25314,103508
0,1,180000,2,35,-1,-1,-1,-1,-2,-1,1866,590,360,0,0,414,590,360,0,0,414,0
0,1,130000,1,33,0,0,0,0,0,0,19161,20544,22704,22304,22304,0,2000,3000,0,0,0,0
1,1,20000,2,40,-1,-1,-1,-1,-1,-1,836,836,390,390,390,390,836,390,390,390,390,30500
0,0,350000,2,43,-2,-2,-2,-2,-2,-2,6088,3405,7763,20573,2367,11486,3436,7813,20604,2376,11493,13885
1,1,120000,2,39,0,0,0,2,2,2,93673,95590,101562,94307,89867,81617,4375,8485,524,6004,5,3073
1,1,120000,2,29,0,0,0,0,0,0,60098,50910,44943,37176,38245,28682,2000,1500,1500,1500,1500,1500
1,1,170000,1,31,0,0,-1,0,0,0,18038,26669,11709,14168,9084,0,10047,11909,5000,16,0,0
0,0,180000,1,29,1,2,0,0,0,0,36537,35655,37767,39065,41967,43189,0,3000,2000,3500,3500,5900
1,0,360000,1,34,-1,-1,-1,0,0,-1,33654,52686,64069,49005,8676,19487,52951,64535,8907,53,19584,16080
0,1,390000,1,35,-1,0,-1,-1,-1,-1,43098,55068,15216,16659,35241,14216,42000,15224,16659,35241,14216,72944
0,0,50000,1,30,0,0,0,0,2,2,29994,30756,23618,26009,24731,46882,2000,1300,3000,0,25000,0
1,1,50000,1,33,0,0,0,0,0,0,47853,49474,47822,8585,8797,9001,2412,1500,500,500,500,490
0,1,140000,2,49,0,0,0,0,0,0,35815,36800,37344,37933,38522,38519,1590,1926,1911,1500,1541,1559
1,0,260000,1,36,-2,-2,-2,-2,-2,-2,0,132,1109,1181,-18,3791,132,1119,1186,18,3809,1917
0,0,500000,1,52,-2,-2,-2,-2,-2,-2,144430,50001,62622,166818,78909,40268,50133,62646,166853,79331,40268,66607
0,1,150000,2,55,1,2,2,0,0,0,76516,78505,76652,77688,79440,81126,3800,0,2800,3000,3000,3200
0,0,240000,2,42,1,2,0,0,-1,-1,15100,14557,24893,14782,2381,2381,0,14782,0,2381,2381,0
0,0,260000,2,50,0,0,0,0,0,0,263320,171626,175869,180891,184952,182328,7000,7000,8000,7032,13603,5000
0,1,200000,1,30,0,0,0,0,0,0,96152,102512,116813,125616,115314,114153,8000,16020,13000,7012,5000,8000
0,1,210000,2,35,0,0,0,0,0,0,64740,66692,68579,70036,71706,73162,3000,3000,2600,2800,2800,2900
1,0,150000,1,34,-1,-1,-2,-1,0,-1,900,0,0,740,740,545,0,0,740,0,545,550
1,0,20000,2,46,1,2,0,0,0,0,13254,12749,13834,14894,15050,16251,0,1600,1600,700,1601,1620
1,1,200000,1,37,-1,-1,-1,-1,-1,-1,4052,4503,0,1115,1336,1878,4520,0,1115,1336,1878,0
0,0,300000,1,32,2,0,0,0,0,0,255299,255607,258394,261024,260672,263894,9106,11000,11009,10000,10000,10000
1,1,60000,2,30,0,0,0,0,0,0,58920,60069,54853,59509,30565,30031,2319,1887,1500,1500,1300,1200
1,0,210000,1,29,-2,-2,-2,-2,-2,-2,0,0,1865,-3,-3,3677,0,1865,0,0,3680,0
0,1,20000,2,35,0,0,0,0,0,0,19600,19694,19945,20051,19472,19830,1312,1363,1249,1000,2000,1000
1,1,450000,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90000,2,58,1,2,2,2,2,0,25941,25722,28015,28262,27509,28082,500,3000,1000,0,1017,2433
1,0,130000,1,40,0,0,0,0,0,-2,25375,26128,25327,25775,0,0,1500,1852,1300,0,0,0
0,1,500000,1,37,0,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
1,1,520000,1,55,-1,-1,-1,-1,-1,-1,2292,5139,8290,35024,10881,7208,5227,8309,35026,10883,7310,4890
0,0,50000,2,38,1,2,0,0,0,0,28651,24587,25468,31488,68450,31036,0,5000,10000,5000,2500,0
1,1,360000,2,43,-1,-1,-1,-1,-1,-1,6146,945,5497,4162,1724,1569,1000,5500,4182,1800,1570,1180
0,0,150000,2,39,2,0,0,0,0,0,155896,159891,164830,95000,98000,100000,5500,7103,3000,3000,2000,0
1,1,200000,2,34,-2,-2,-1,0,-1,-1,541,-59,6817,7756,8835,13129,59,6876,1009,8837,13129,12184
1,1,260000,2,31,0,0,0,0,0,0,82156,83083,85346,87620,89566,91502,3611,3712,3800,3500,3400,3100
0,1,120000,2,51,2,2,0,0,0,0,137965,128953,126516,123530,95921,88090,0,4940,4806,4107,4026,85750
0,1,160000,2,60,0,0,0,0,0,0,18056,19385,20093,20643,20920,21336,1626,1334,884,758,763,942
0,0,390000,1,31,0,0,0,0,0,0,252109,252401,180074,178025,198721,162444,12009,7508,6000,39604,6341,5000
1,1,70000,2,42,0,0,0,0,0,0,70293,69199,66398,66282,67580,67273,3300,2600,2600,3000,2600,2600
1,0,120000,2,30,-1,-1,-1,-1,-1,-1,2494,1991,1497,998,697,-103,1997,1506,1001,699,0,897
1,1,140000,2,46,-1,-1,-1,-1,-1,-1,264,1024,264,1024,264,264,1024,528,1024,264,264,414
0,1,10000,2,35,2,0,0,0,0,0,9242,9159,10004,9722,10044,9856,1315,1160,1139,1241,345,580
0,0,100000,2,35,0,0,0,0,-2,-2,28428,29753,30900,0,0,0,1800,1900,0,0,0,0
0,1,20000,2,51,0,0,0,0,0,0,18673,17572,18584,19097,19328,37576,1297,1309,822,682,0,1558
1,1,110000,2,51,0,0,0,2,2,2,10141,11472,12973,12468,13763,13989,1500,2000,0,1500,600,0
1,0,360000,1,43,-1,-1,-1,-1,-1,0,3967,8322,3394,6451,26370,9956,8339,3394,12902,27000,0,68978
0,1,180000,2,43,0,0,0,0,0,0,158843,152507,143489,146139,73718,137304,6029,7035,10007,20000,4000,10000
0,1,360000,1,34,1,-2,-2,-2,-1,-1,-130,-130,-130,-130,25619,-395,0,0,0,25749,0,0
0,0,160000,1,37,-1,-1,-1,-1,-1,-1,9293,5875,9121,2412,2271,2187,5902,9128,2412,2271,2187,4792
0,0,140000,1,49,2,0,0,0,0,0,136128,98337,60627,39760,40045,40865,4756,3600,1500,1300,1318,1307
1,0,130000,2,38,0,-1,0,0,0,0,9439,62132,48108,40918,35111,24846,63053,1478,1119,1016,1026,1049
0,1,600000,2,38,1,2,0,0,0,0,485861,462675,464983,416550,416545,420232,33,15287,14069,15013,15003,15000
0,0,80000,2,29,2,0,0,2,0,0,76362,77883,81811,80250,61467,10662,3392,5800,1000,600,400,1000
1,1,60000,2,46,0,0,0,0,0,0,57487,59228,60040,58722,19790,19250,2706,3004,1475,690,1000,1200
0,0,180000,2,34,0,0,0,0,0,0,47517,26137,18177,16866,15067,7615,1526,3006,5020,5000,2000,935
0,1,110000,2,51,0,0,0,0,0,0,25707,26740,27871,28858,29541,27977,1400,1500,1400,1000,1000,760
0,1,150000,2,41,0,0,0,0,0,0,15938,16128,17051,15109,13895,14236,1317,2008,1004,505,573,1003
0,0,360000,2,29,0,0,0,-1,0,0,18454,16419,12932,91329,82929,70047,6028,6032,99578,2507,5376,2000
1,0,320000,1,32,-1,-1,-1,-1,-1,-1,802,4929,2064,4365,1183,3287,4929,2064,4365,1183,3287,2810
1,0,160000,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10000,2,40,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0
1,1,20000,1,29,2,0,0,0,0,0,15037,16078,17210,18098,18843,19586,1600,1700,1500,1000,1000,500
1,1,180000,2,35,-1,-1,-1,-1,-1,0,15288,4194,1300,0,4689,4689,4194,1300,0,4689,0,1582
1,1,330000,1,31,0,0,0,0,0,0,22285,23111,23622,23253,22525,22419,1700,1700,1700,1000,1000,1211
0,0,200000,2,29,0,0,0,0,0,0,204134,194949,153646,137087,134995,135953,8000,5542,5308,4587,4750,4935
1,1,10000,2,30,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0
1,0,20000,2,56,0,0,2,2,2,0,15397,17819,18239,19094,12393,13037,3000,1000,1500,0,1000,1000
0,1,10000,1,46,0,0,0,0,0,0,6772,7790,8799,8974,9162,9375,1128,1137,312,323,356,268
0,1,260000,1,40,-2,-2,-2,-2,-2,-2,2095,781,3985,942,-18,3739,785,4004,946,0,3757,6119
1,0,210000,1,33,1,-2,-2,-2,-1,-1,0,0,0,0,700,0,0,0,0,700,0,0
0,1,270000,1,61,0,0,0,0,0,0,15194,16934,18533,8855,3140,5140,2000,2000,2000,1000,2000,2000
0,0,360000,2,33,0,0,0,0,0,0,30198,58332,66062,57374,40963,100369,30000,10043,20073,30000,90000,948
1,0,360000,1,29,-1,2,-1,-1,-1,-1,6902,1950,2618,2868,425,29879,141,2618,2868,425,29879,18780
0,0,420000,1,29,0,0,0,-2,-2,-2,52898,16200,0,0,0,0,3000,0,0,0,0,84363
0,1,100000,2,32,0,0,0,0,0,0,54933,56151,56677,58237,59643,63275,2700,2055,2500,2500,4800,2500
0,0,390000,1,35,-1,-1,0,0,0,0,14673,83728,67892,65246,68949,52724,83728,2637,2576,5000,2724,2000
1,0,230000,2,32,-2,-2,-2,-2,-2,-2,1168,698,2371,4524,299,395,698,2371,4524,299,395,0
1,1,210000,2,49,-2,-2,-1,-1,-1,-1,21639,8455,18062,3019,5587,28210,8455,18145,3019,5587,28210,2706
0,0,270000,2,53,2,2,2,2,2,2,211630,209812,219829,214795,228084,232680,3000,15000,0,17000,8500,0
0,0,240000,2,47,1,2,2,2,2,2,124425,131943,133457,134749,132651,140600,10839,5000,4800,0,10000,5200
0,1,230000,2,46,-1,-1,-1,-1,-1,-1,4328,1518,1958,368,1613,1371,1518,1972,368,1613,1371,752
0,1,340000,1,38,-1,-1,-1,0,0,-1,4397,13840,10780,8201,7675,5653,13847,10780,0,2000,5653,1976
0,1,60000,2,38,0,0,0,0,0,-1,13138,22389,16586,5516,16378,2670,20000,5000,3000,16000,3000,980
1,1,310000,1,47,-2,-2,-2,-2,-2,-2,5202,6495,5781,7754,12315,14099,3000,1000,4000,5000,5000,5000
1,1,320000,2,29,0,0,0,0,0,0,146515,131130,123226,111975,95510,79385,4697,5920,4000,3012,3000,3000
0,0,10000,2,43,3,2,2,4,3,2,8261,9470,11163,10852,10396,10085,1500,2000,0,0,0,350
1,0,70000,2,34,2,0,0,0,0,0,71332,71122,70012,66541,31609,31259,2744,3239,3405,1085,1102,1155
1,1,200000,1,32,0,0,0,0,0,0,47517,8219,9000,10000,11340,0,1219,1000,1000,1340,0,0
1,0,410000,1,30,0,-1,-1,0,0,-1,6972,3188,15106,15313,10959,8341,3188,15106,6000,0,8341,17331
1,1,210000,1,33,0,0,0,0,0,0,17420,16182,14109,10955,11217,11367,1236,1613,1000,552,607,1500
1,1,200000,1,33,-2,-2,-2,-2,-2,-2,6421,846,4292,0,0,0,1064,4974,0,0,0,0
1,1,410000,1,32,-1,2,-1,-1,0,-1,380,190,190,380,190,1539,0,190,380,0,1539,0
0,1,550000,2,34,0,0,0,0,0,0,383973,380082,389694,342198,344808,347188,15000,20000,20000,12000,12000,13000
0,1,360000,1,29,-1,-1,-1,0,0,0,357,3050,9118,19183,36842,10621,3050,9118,11000,30000,428,3166
0,1,330000,2,42,-1,-1,-1,0,0,-1,118601,4101,133359,138959,102279,106172,4101,133359,6000,2046,106172,63750
0,0,50000,2,55,0,0,0,0,0,0,40623,40088,38706,38034,23675,22888,1616,2180,2004,1000,1002,1004
0,1,200000,1,52,-1,-1,-1,-1,-1,-1,2343,3943,1443,1443,1443,1443,3943,1443,1443,1443,1443,1443
1,0,300000,1,32,1,-1,-1,-1,-1,-1,-227,44791,-649,129798,558,522,45018,0,130447,560,524,6776
0,0,380000,1,57,0,0,0,0,0,0,319243,357782,374313,371566,362232,352161,150039,30031,27403,15168,35235,25078
1,1,160000,2,44,1,-1,0,0,0,-2,0,5621,6468,6600,0,0,5621,1000,132,0,0,0
0,0,140000,2,29,-1,-1,-1,-2,-2,-2,389,403,0,0,0,0,407,0,0,0,0,1260
0,1,20000,2,40,0,0,0,0,0,-2,19816,20396,20102,19575,0,0,1601,2203,2114,0,0,0
1,1,120000,2,37,0,0,0,0,0,0,78233,53236,35222,72861,74429,60783,2015,2200,39000,2500,2400,2250
1,0,50000,1,56,1,2,0,0,0,0,52108,50445,42652,9965,9720,9951,52,2176,334,336,375,1000
0,0,240000,1,31,0,0,-1,0,0,-1,31759,40286,9015,10476,20237,2011,10000,9015,2000,10000,2512,67826
1,0,50000,2,30,0,0,2,0,0,-2,2496,4533,4279,4592,0,0,2254,0,313,0,0,0
1,1,20000,2,36,0,0,0,2,0,0,16419,17139,20159,19533,19928,19695,1300,3300,0,1000,1000,900
1,1,220000,1,32,-2,-2,-2,-2,-2,-2,8757,-2323,-3322,-3322,-3622,-2852,9,23000,0,0,3000,0
1,1,100000,1,47,1,-2,-1,2,2,2,-84,-474,800,410,20,-370,0,3000,0,0,0,2500
0,0,50000,2,51,0,0,0,0,0,0,79502,65237,64426,18430,18020,17991,4000,1565,641,648,654,649
0,0,490000,1,29,-1,-1,-1,-2,-1,0,264,678,-571,-1796,137158,139345,678,571,1225,140597,6000,3900
0,0,230000,2,46,0,0,0,0,0,0,170354,131022,108061,87461,69221,57462,7200,3348,2510,5000,3500,6500
0,1,360000,2,40,0,0,0,0,0,0,352583,343476,279728,264189,271688,288740,10461,10212,8000,10000,20000,10000
1,0,220000,1,43,-2,-2,-2,-2,-2,-2,7695,2701,98376,3874,5226,14973,2725,98875,3893,5252,15047,3980
1,1,70000,1,32,2,0,0,0,0,0,34640,35757,37175,38254,39017,39834,2000,2000,1700,1400,1446,1500
1,0,200000,2,44,-1,-1,2,0,0,-1,780,390,1170,780,0,390,390,780,0,0,390,780
1,1,490000,1,43,-1,-1,-1,-1,-1,-1,25916,14187,56573,81414,62063,14122,14187,56717,81414,62063,14122,25417
0,0,220000,2,54,-1,0,0,-1,-1,-1,2742,3131,2664,891,1927,4250,1500,1500,891,1927,4250,3000
1,1,180000,2,49,-1,-1,-1,-1,-1,-1,26660,660,660,660,36906,1470,660,660,660,36906,1320,0
0,0,100000,2,36,0,0,0,0,0,0,21237,16723,15868,8275,5954,7075,3013,4031,3012,2006,3121,5781
1,1,390000,1,37,-1,-1,-1,-1,-1,-1,20666,20666,10000,20666,10000,10000,20666,10000,20666,10000,10000,10500
0,0,100000,2,43,0,0,0,2,2,0,51146,54716,58766,58950,56889,60255,5000,5500,2300,0,5000,5000
1,1,60000,1,36,-1,2,-1,0,0,-1,2130,1940,7801,1308,3058,2190,0,7801,1158,1900,2190,2153
0,0,30000,2,32,-1,2,2,2,2,2,17578,17988,20374,20738,22253,24748,1000,3000,1000,2170,3000,0
0,0,130000,2,37,0,0,0,0,0,0,122944,121530,107783,84353,169121,87863,6013,5312,3100,3123,6293,3273
1,1,170000,1,35,-1,-1,-1,-1,-1,0,897,861,3749,1487,1939,588,861,3761,1495,1939,0,10613
0,1,200000,2,33,0,0,0,0,0,0,84064,85935,55548,134719,152290,152470,5935,5548,84719,23050,7470,5624
0,0,130000,2,53,2,2,2,0,0,0,109994,125138,114344,96995,100086,92344,17100,17,4000,5000,4000,4000
1,1,80000,2,32,0,0,0,0,0,0,22753,25046,23466,25689,29820,22082,3000,3000,3000,4500,830,2000
0,0,30000,2,38,1,2,2,0,0,0,29803,30766,29918,29071,29527,30480,1734,0,1148,1034,2667,0
0,1,500000,1,50,0,0,0,0,0,0,350340,359289,366475,248288,253283,258707,12884,13000,7029,7100,7500,7399
0,1,50000,2,54,0,0,0,0,0,0,49320,49724,50218,18983,17435,17057,1925,2152,800,610,620,900
1,1,50000,2,37,3,2,3,2,2,2,21153,23507,22838,20411,16016,15242,3000,0,57,2000,0,1000
1,1,220000,1,36,-1,-1,-1,-1,-1,-2,4952,1734,819,3750,657,0,1734,827,3750,0,0,0
0,1,140000,1,30,0,0,0,0,0,0,105732,99769,102682,102332,104544,107155,5000,5500,5000,4000,4500,4500
0,0,360000,1,35,1,-1,-1,-2,-2,-2,0,1010,0,0,0,0,1010,0,0,0,0,0
0,0,220000,1,39,-1,-1,-2,-1,-1,-1,300,-200,-200,4040,4040,-1269,0,0,4240,0,0,0
0,1,500000,2,42,0,0,0,0,0,0,62112,60246,74832,126778,82611,71338,20025,40000,85000,139,20000,29761
0,0,180000,2,40,0,0,0,0,0,0,126937,109884,49475,50840,50090,48345,5000,2000,2000,2000,2000,2000
0,0,320000,2,53,0,0,0,0,0,0,8513,151835,153327,155528,158745,161937,150000,8510,5000,4500,4544,5000
0,1,30000,2,42,0,0,0,0,0,0,27855,30787,30128,25178,21060,16893,5000,5137,2189,2007,1009,655
1,1,50000,2,29,0,0,0,0,0,0,23236,19132,15138,14036,14752,15445,1660,1065,5000,5000,5000,2000
0,1,350000,2,33,0,0,0,0,0,0,187649,141353,142923,145149,132948,85677,5100,5400,6100,6000,3200,3100
0,1,330000,2,33,0,0,0,0,0,0,50999,50055,47398,40334,34443,33898,2000,2007,2000,2000,2000,2000
0,0,220000,2,29,0,0,0,0,0,0,142818,141540,131810,118866,115256,97161,5042,5042,3687,3660,3528,3314
1,1,80000,2,48,0,0,0,0,0,0,77627,80712,48428,52391,23359,24597,5000,5000,5000,3000,2000,3000
1,1,310000,1,32,-2,-2,-2,-2,-2,-2,8242,32447,17314,8639,12862,4553,32617,17417,8702,12926,4575,1990
1,0,300000,1,37,-2,-2,-1,0,0,0,8756,26,19999,17139,10304,16062,26,20018,1072,206,6003,0
1,1,220000,1,29,1,2,2,2,2,2,31012,30215,33117,32286,34320,33634,0,3400,0,2576,0,2671
1,0,50000,2,29,2,2,2,2,2,2,39634,40697,41526,42045,42822,43962,2000,1800,1500,1600,2000,1700
0,1,200000,2,53,-1,-1,-1,-1,-2,-1,5059,0,16556,0,0,47140,0,16556,0,0,47140,0
0,0,450000,1,37,0,0,-1,-1,-1,-1,13371,13480,5747,3339,9458,7231,4000,5747,3339,18916,7231,4972
0,0,260000,2,48,0,0,0,0,0,0,85378,71870,72994,57382,58522,59748,2664,2376,2084,2095,2169,2182
0,1,20000,2,31,0,0,0,0,0,0,18764,19750,19848,20570,19980,19990,1610,1488,1600,400,400,400
0,1,30000,1,33,0,0,0,0,0,0,27729,28138,28285,28463,29303,29766,1500,1500,1500,1300,1100,1032
0,0,350000,1,44,-2,-2,-2,-2,-2,-2,8544,0,0,0,8631,277,0,0,0,8631,277,7545
0,0,190000,2,48,2,2,2,2,0,0,90128,92367,94227,91943,93546,95759,4500,4100,0,3500,3600,3500
0,1,200000,1,34,1,-2,-2,-2,-2,-2,-2113,-2113,-2113,-2113,-2113,-2113,0,0,0,0,0,423
0,0,350000,1,42,2,-1,-1,-1,-1,-1,671,671,671,671,671,30727,671,671,671,671,30727,821
0,0,120000,2,52,1,2,0,0,0,0,123184,117849,120471,117218,116871,122192,0,6100,5700,4500,9000,4700
0,0,210000,2,40,-1,-1,-2,-2,-2,-2,3180,0,0,0,0,0,0,0,0,0,0,0
0,1,30000,2,51,0,0,2,2,2,2,22473,25293,24602,27964,27232,29800,3200,1,3801,0,3001,0
0,1,210000,2,36,0,0,0,0,0,0,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700
0,0,350000,2,38,0,0,0,0,0,0,62862,79927,76057,65139,56984,55038,24000,6000,5000,3000,6000,5000
0,0,140000,2,41,0,0,0,0,0,0,132758,83498,84837,85663,79852,81090,4002,3900,3000,2892,3059,3003
0,0,210000,2,31,0,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0
0,0,80000,1,37,0,0,0,0,0,0,68553,69191,71918,71534,73344,75218,3000,3310,2200,2400,2500,2400
1,1,300000,1,42,1,-2,-2,-2,-1,3,-694,-694,0,0,694,394,0,694,0,694,0,0
0,1,20000,2,38,0,0,0,0,0,0,19520,16247,6687,5165,5060,2180,1623,1262,1101,2180,0,0
0,1,210000,2,33,0,0,0,0,0,0,187610,191592,195739,198081,202410,206582,8500,9000,7100,7510,7700,9051
1,1,50000,2,49,0,0,0,0,0,0,33346,33536,34923,37192,39341,27561,2000,3500,3000,3000,5000,5000
1,0,30000,2,30,0,0,0,0,2,0,24061,25156,25949,28478,27754,28186,1800,1500,3000,0,1001,2500
0,1,230000,2,30,0,0,0,0,0,0,62988,63056,63741,64096,64473,64927,2847,2303,2284,2280,2345,2333
0,1,180000,1,35,0,0,0,0,0,0,68488,47603,48705,50140,60607,67976,3603,5705,3003,10607,7976,5412
0,0,210000,2,37,-2,-2,-2,-2,-2,-2,1094,1335,3056,213,825,1240,1335,3056,213,825,1240,5693
0,1,380000,2,38,0,0,0,-2,-2,-2,12538,6666,0,0,0,0,1000,0,0,0,0,0
1,1,210000,1,30,-1,-1,-1,0,-1,-1,462,562,1864,932,932,1014,1032,2234,0,932,1014,1000
0,0,50000,1,29,-1,-1,-1,-1,-1,-1,2159,1956,5592,10676,671,9826,1961,5608,11906,673,9855,7627
0,0,350000,2,47,0,0,0,0,0,0,190211,191582,163154,299409,250584,249412,8239,8902,213103,9036,10022,9027
0,1,100000,1,34,0,0,0,0,0,0,101620,101747,100750,98953,99114,101501,4000,3838,3563,3563,4000,3475
1,1,10000,2,34,0,0,0,0,0,0,8097,9109,10125,10327,10552,18836,1151,2167,369,391,436,200
1,1,260000,1,38,0,-1,-1,-1,-1,0,3953,3953,3953,3953,16466,14246,3953,3953,3953,16466,2000,5217
1,1,300000,1,38,-1,-1,-1,-1,-1,-1,390,390,390,374,284,1064,390,390,374,300,1170,1170
1,0,80000,1,30,-1,0,0,0,0,0,40276,41897,45535,45954,47706,49235,5000,7000,4000,5000,5000,2029
0,1,210000,1,52,0,0,0,-1,-1,-1,44933,38542,39332,11140,8463,10406,1793,8242,12000,8534,11000,7500
0,1,550000,1,31,0,0,0,0,0,0,43769,38907,36111,32723,26946,26439,2018,1520,1131,1005,1107,1019
1,1,420000,1,43,-2,-2,-2,-2,-2,-2,8100,14270,7324,2846,3027,5946,14274,8232,2853,3027,5946,32053
0,0,230000,1,39,-1,-1,-1,-1,-1,-1,1319,770,3465,0,486,634,770,3465,0,486,634,0
1,1,60000,1,36,-1,2,-1,0,0,-1,2130,1940,7801,1308,3058,2190,0,7801,1158,1900,2190,2153
0,1,140000,2,37,0,0,0,0,0,0,137545,136820,128445,125049,119402,123055,6206,6100,6330,4400,8700,0
1,0,230000,2,43,0,0,0,0,0,0,41435,42106,43532,44504,44267,45564,1674,3000,2011,1574,2000,2000
1,1,200000,2,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,2865
1,0,290000,1,30,-1,-1,-1,-1,-1,-1,560,463,100,0,100,0,463,100,0,100,0,0
0,0,70000,1,30,0,0,0,0,0,0,19492,20054,14016,14782,15249,15595,1600,1300,1000,701,1000,1000
1,0,290000,1,57,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,140000,2,55,0,0,0,0,0,0,162452,164055,141301,99115,101597,101290,5000,140000,4000,4000,4000,4000
1,1,260000,1,43,-1,-1,-1,-1,0,-1,3209,0,2552,2236,2236,2450,0,2552,2236,0,2500,0
1,0,150000,2,37,-2,-2,-2,-2,-2,-2,0,0,0,283,0,0,0,0,283,0,0,0
0,0,200000,1,36,-2,-1,-1,-1,-1,0,239,2925,3421,301,9585,8374,2925,3421,301,10217,0,0
0,1,30000,2,37,0,-1,2,0,0,0,1197,2536,1100,710,320,-70,2600,0,0,0,0,1000
0,0,610000,1,31,0,-1,2,-1,-1,-1,348392,322228,319014,347303,248893,269528,323014,1605,349395,250144,271099,220076
1,0,300000,1,42,-1,-1,-1,-1,-1,-1,400,0,14583,2506,2996,370,0,14583,2513,2996,370,1986
1,1,140000,1,29,-1,-1,-1,-1,-1,-1,2937,5150,1514,2573,495,1744,2024,1522,2580,496,1749,2265
