Y,A,limit_bal,education,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
1,1,50000,3,25,0,0,0,0,0,0,35227,36236,21068,18132,18405,16754,2011,2000,2000,1000,1000,1000
0,0,80000,3,41,2,2,2,2,2,2,57754,56258,60313,61129,62348,61193,0,5000,2400,2341,0,2439
0,0,310000,2,32,0,0,0,0,0,0,51007,50644,50109,49339,49177,48754,2200,2100,1700,2000,1800,2000
1,0,210000,1,32,1,-2,-1,-1,-1,-1,-974,-974,20363,770,0,6138,0,21337,770,0,6138,0
1,0,170000,2,39,0,0,0,0,0,0,143339,125864,112300,110371,113685,98489,20000,6000,5000,5000,3000,2000
1,1,160000,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,300000,2,50,0,0,0,0,0,0,23436,22055,18497,8426,11291,14449,1350,2008,301,3000,5000,5000
1,1,140000,2,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,500000,1,35,1,-1,-1,-1,-1,-1,0,640,31762,42935,2464,2532,640,31764,51986,55000,2532,5717
0,0,50000,2,48,0,0,0,0,2,0,4975,6878,8106,9962,9656,11328,2000,1500,2000,0,2000,1000
0,0,60000,2,33,0,0,0,0,0,0,54660,49907,44057,27510,28086,29119,1879,1500,1000,1019,1500,1000
0,0,50000,2,28,0,0,0,0,0,0,23244,24364,25454,26030,26609,27662,1500,1500,1000,1000,1500,1100
0,0,150000,1,35,0,0,0,0,0,0,150359,147471,151713,130107,78623,79743,15000,20000,5000,2000,7000,15000
0,0,70000,2,23,1,2,0,0,0,-1,72306,70543,63061,61520,63080,2900,4,2407,2041,2387,2905,72697
1,0,220000,2,32,0,-1,-1,-1,-1,-1,8000,8288,8000,0,8000,0,8288,8000,0,8000,0,0
1,1,120000,1,30,1,-2,-1,-1,-2,-2,0,0,1990,0,0,0,0,1990,0,0,0,0
0,0,30000,3,44,-2,-2,-2,-2,-2,-2,2180,0,0,0,0,0,0,0,0,0,0,0
1,1,80000,2,49,-1,2,-1,-1,-1,0,2222,390,390,390,721,331,0,390,390,721,0,461
1,0,250000,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,50000,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,200000,2,26,-1,-1,0,0,0,0,1747,11817,14225,16017,12613,6600,12957,3884,5010,700,360,1713
0,0,30000,3,41,0,0,0,0,0,2,24217,24216,25254,27099,30297,28817,2000,3000,3000,5000,0,1500
0,0,20000,2,21,0,0,2,0,0,0,13660,15056,15400,12900,19500,0,2000,1000,0,6600,0,0
0,0,50000,1,29,-1,-1,-2,-1,-1,-1,2463,0,0,536,326,652,0,0,536,326,652,0
0,0,120000,3,41,0,0,0,0,0,0,108264,109427,111238,113465,114759,117165,3906,4040,4079,4093,4240,4766
0,0,110000,5,32,3,2,0,0,0,0,109655,98133,95391,79409,78014,77709,3500,3515,3307,3014,3009,4000
1,1,200000,2,34,-1,-1,-1,-1,-2,-2,2498,2670,2967,0,0,0,2670,2996,0,0,0,0
0,0,50000,3,35,0,0,0,0,0,0,38536,39891,41945,44064,45182,47408,2000,2381,2500,1500,3000,0
1,0,20000,1,54,0,0,0,0,0,0,17016,17909,18298,18761,17781,10674,1568,1737,1200,0,0,0
0,0,220000,1,31,-2,-2,-2,-2,-2,-2,3785,1137,377,5763,3952,412,1142,377,5763,3952,412,1294
0,0,110000,2,41,0,0,0,0,-2,-2,108936,111169,108740,0,0,0,3991,2375,0,0,0,0
0,1,180000,1,30,0,0,0,0,0,2,149069,152317,156282,161163,172190,148963,7500,8000,9000,14000,0,5500
0,0,180000,2,38,0,0,0,0,0,2,36479,38813,40611,42641,45287,44577,2810,2600,2568,3214,0,1630
1,1,20000,1,24,1,-1,-1,-1,-1,-1,0,890,467,500,0,647,890,467,500,0,647,0
0,0,360000,2,35,-1,-1,-1,-1,-1,-1,61793,79467,26943,148307,71373,7406,79651,26943,148307,71373,7406,3021
0,0,180000,3,64,-2,-2,-2,-2,-2,-2,18084,1703,3681,21325,2228,856,1703,3697,21330,2228,1531,16934
0,0,50000,2,23,-1,-1,0,0,0,0,3352,18685,15868,11348,7822,7357,18685,1105,500,500,500,1000
0,0,50000,2,24,0,0,0,0,2,0,11772,13014,11199,12693,10764,10031,1469,1600,2000,0,350,509
1,0,230000,3,43,-2,-2,-2,-2,-2,-2,1099,2508,976,416,416,416,2508,976,416,416,416,416
1,0,120000,2,35,1,-2,-2,-2,-1,2,0,0,0,0,54683,2657,0,0,0,54683,0,2239
0,0,110000,2,29,0,0,0,0,0,0,31327,31495,27682,28418,29442,30213,2000,1800,1500,1500,1400,5002
0,0,280000,1,35,0,0,0,0,2,0,146368,244092,210226,177595,153181,145852,101585,90762,50119,282,50436,54184
0,0,230000,3,38,-2,-2,-1,-1,0,0,6901,0,188,6498,44938,56015,0,188,6498,40000,12000,2500
0,0,90000,2,31,0,0,2,0,0,0,77107,93894,91508,86167,49479,50704,20000,0,3752,1726,2003,2000
1,1,100000,3,39,0,0,0,0,0,0,39667,40704,41718,41536,42243,42929,1649,1663,1471,1360,1212,4472
0,1,30000,2,60,0,0,0,0,0,0,23575,24582,25711,26614,26948,14648,1398,1527,1430,764,530,655
0,1,490000,1,30,0,0,0,0,0,0,250637,254499,254762,253583,232878,236555,11032,10000,10000,9012,10000,10000
0,0,450000,1,52,0,0,0,0,0,0,388009,393535,403891,415193,145198,138389,15000,16701,20101,7000,5750,10000
0,0,50000,2,36,3,2,2,2,3,2,47222,48142,48082,51969,50865,49611,2000,1000,5000,0,0,2500
1,0,320000,2,31,-1,-1,-1,-1,-1,-1,6927,10063,1876,396,11256,546,10063,1876,396,11256,546,396
1,0,250000,3,62,0,0,0,0,0,0,38924,38468,35930,40106,38214,28494,5000,5000,5000,3000,2000,10000
1,0,20000,3,46,0,0,0,0,0,0,11325,12654,13659,13635,13922,14689,1519,1524,500,507,1000,500
1,0,230000,2,30,0,0,0,0,0,0,101832,92396,84297,49681,46224,44800,5000,4000,2029,2000,2500,1300
1,1,50000,2,37,0,0,0,0,0,0,49473,48970,46220,47459,27056,28452,2314,2261,2500,2000,2000,1500
1,0,20000,1,24,-1,-1,-1,2,0,0,3302,0,679,679,5679,7570,0,679,0,5000,2000,0
0,0,90000,2,35,0,0,0,0,0,0,84681,81491,81003,68764,67957,69313,3666,3914,2774,2620,2640,3000
0,0,20000,1,28,0,0,0,-2,-2,-2,12031,13446,0,0,0,0,5000,0,0,0,0,612
1,0,500000,1,56,-1,-1,-1,-1,-1,-1,22981,97007,32109,56370,36918,35017,97345,32189,56436,36918,35017,23547
1,0,80000,1,53,0,0,0,0,0,-1,39298,40061,40502,15948,15915,390,1809,2030,1476,833,390,390
0,0,30000,1,30,0,0,2,2,0,0,15199,17728,19129,18527,18758,19285,3100,2000,0,679,837,721
1,1,320000,2,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30000,2,25,0,0,2,0,0,2,7527,9705,9009,9333,9505,8699,2700,0,1000,700,0,784
0,0,360000,1,29,-1,-1,-2,-2,-2,-1,1498,0,0,0,0,902,0,0,0,0,902,0
1,1,50000,3,22,0,0,0,0,-1,-1,6673,5054,2340,1990,1377,1080,1056,1000,40,1377,1080,382
1,1,50000,1,25,0,0,0,0,0,0,23794,22588,20376,10203,9868,9700,1398,1136,483,340,368,300
1,1,120000,2,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60000,3,48,0,0,0,0,0,0,58653,59063,53377,37418,37543,35447,2500,2000,1900,1500,1300,1300
0,0,80000,3,44,0,0,0,0,-1,-1,55297,56677,57687,4500,4500,0,2300,2200,1005,4500,0,0
0,0,280000,6,38,0,0,0,-1,-1,-1,286469,293875,296257,232,-94,143864,8024,8034,232,94,145935,5000
1,0,350000,1,33,-2,-2,-2,-2,-2,-2,6016,4322,5568,9571,6370,9674,4348,5596,9632,6402,9722,24086
0,0,290000,2,42,0,0,0,0,0,0,19281,21654,20073,25966,22347,12572,6654,1476,10002,447,251,16338
1,1,200000,2,35,1,-2,-1,-1,-1,-1,0,0,5825,0,3217,8273,0,5825,0,3217,8273,5158
0,0,70000,2,34,0,0,0,0,0,0,67655,68525,68038,55193,27099,28298,3200,2518,1525,1000,2000,2000
0,0,50000,1,70,2,2,0,0,0,0,49546,48480,48621,17793,18224,18612,0,2200,700,700,674,608
0,1,80000,2,31,0,0,-1,0,-1,-1,3601,-876,6440,2802,1290,4547,9,9242,0,1290,4547,1850
0,0,80000,2,36,1,2,2,0,0,0,74328,75515,73741,75200,76959,78556,3000,0,2700,2950,3000,2600
0,0,150000,2,25,2,2,2,2,2,2,114074,116313,118700,115328,121084,123473,5600,5700,0,9200,4500,0
0,0,280000,1,27,-1,-1,0,0,0,-1,6564,1333,21064,19969,578,35152,1334,21003,428,12,35152,892
0,0,100000,3,55,0,0,0,0,0,0,17048,26593,50330,7495,9584,0,10000,35000,2000,2089,0,0
0,0,50000,3,28,0,0,0,0,0,0,57207,58211,48160,48398,17942,16334,2000,2100,1300,650,600,1652
0,0,510000,1,29,0,0,0,0,0,0,78331,99414,107686,103776,87265,36739,40010,20094,5000,5001,25365,65000
0,0,130000,1,32,0,0,0,0,0,2,132105,130973,97006,60608,62065,60842,8000,4559,5000,5000,0,6000
0,0,430000,2,37,0,0,0,0,0,0,17800,18175,11153,11073,2853,3177,2003,2000,1030,2350,2000,1150
1,0,20000,2,31,0,0,0,0,0,0,3769,4782,5797,6654,6786,7077,1239,1254,1111,243,400,252
1,0,50000,1,25,-1,-1,-1,-1,-1,-2,390,0,390,780,0,0,0,390,780,0,0,0
0,0,10000,2,23,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
0,0,280000,2,38,0,0,0,0,0,0,236583,230990,173668,177475,171566,175500,10000,6000,6000,6000,6000,5000
1,0,180000,2,47,-1,-1,-1,-1,-1,-1,1473,1473,390,390,390,780,1473,390,390,390,780,0
1,1,280000,2,43,2,-1,-1,-1,-1,-1,644,499,1641,5280,6913,-741,499,1641,5280,6915,0,0
0,0,50000,2,37,1,2,2,2,2,2,14008,13493,17259,16684,18017,17581,0,4000,0,1600,0,3000
0,0,210000,1,43,-2,-1,-1,-1,-2,-2,0,981,2148,0,0,0,981,2148,0,0,0,0
0,0,260000,1,37,0,0,0,0,0,0,174971,161671,156296,156248,120518,122649,10000,8000,5028,5000,5000,10000
0,0,50000,2,29,0,0,0,0,0,0,47555,47531,46604,47982,29667,30449,1932,2005,2383,1068,1266,1045
1,0,140000,1,27,-1,-1,-1,-1,-1,-1,13497,15680,3400,3218,16478,4078,15688,4000,3218,17000,4500,4448
1,0,360000,3,62,0,0,0,0,0,2,234825,242378,235716,171573,95455,91687,15000,12000,10000,10000,0,10000
1,0,160000,1,30,-1,-1,-1,-1,-1,-1,4180,7781,1256,14160,6180,2000,7781,1276,14160,6180,2000,290
0,1,20000,2,24,1,3,2,2,3,2,7719,7455,7187,8367,7945,7669,0,0,1300,0,0,1000
1,0,200000,1,32,0,0,-2,-2,-2,-1,10532,0,0,0,0,2842,0,0,0,0,2842,204297
0,0,130000,2,31,1,2,2,0,0,0,120890,122275,109903,80909,71679,66169,5200,47,3000,2800,2713,2000
1,0,360000,1,55,-1,-1,-1,-1,-1,-1,2334,37570,5102,15701,7771,10615,37570,5102,15701,7771,10615,10068
0,0,40000,3,52,0,0,0,0,0,0,31960,33429,34887,35607,36514,37921,2000,2000,1600,1500,2000,3200
0,0,40000,3,49,0,0,0,0,0,0,34203,33885,34605,35970,35711,39360,1880,1600,22703,1280,4632,0
1,0,120000,1,41,0,0,0,0,0,2,113796,116467,116060,115711,121575,120940,6000,4500,4500,7900,3000,4023
0,0,210000,1,30,1,-1,-1,-1,-1,-1,0,820,718,424,631,843,820,718,424,631,843,0
1,1,250000,3,49,-2,-2,-2,-2,-2,-2,632,316,316,316,316,316,0,316,316,316,316,316
0,0,50000,3,59,0,0,0,0,0,0,47822,36488,36811,13234,11543,10751,2009,2000,556,378,619,5000
1,0,130000,1,26,0,-1,0,0,0,0,4417,93163,90056,69832,46645,11869,105072,5000,3000,12000,10000,3500
1,1,320000,2,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,390000,1,34,0,0,0,-1,0,0,91701,68587,101211,96725,125810,182122,60081,84908,121081,80000,85000,8000
1,0,10000,2,22,0,0,0,0,0,2,5964,7145,8144,8861,10104,9803,1284,1283,1000,1535,0,1000
0,0,310000,1,39,-2,-2,-2,-2,-2,-2,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585
0,0,220000,1,27,-1,-1,2,-1,-1,0,375,750,375,375,750,375,750,0,375,750,0,420
0,0,70000,2,26,2,0,0,2,2,2,41087,42445,45020,44006,46905,46012,2007,3582,0,3601,0,1820
0,0,120000,3,46,0,-1,0,0,0,0,94953,116914,89799,89913,88484,90477,120656,3520,2931,3180,3432,1116
0,0,10000,2,46,0,0,2,2,2,0,4073,6394,6143,6908,6652,6785,2400,0,871,0,244,251
0,0,110000,1,28,0,0,0,0,0,0,91286,91850,84849,84362,59391,59129,8080,14298,2519,6616,1953,5300
0,0,150000,1,35,0,0,0,0,0,0,251063,244285,238438,232570,226808,220586,9000,10000,10000,8000,8000,7000
0,1,290000,2,42,0,0,0,0,0,0,19281,21654,20073,25966,22347,12572,6654,1476,10002,447,251,16338
0,0,90000,2,35,0,0,0,0,0,0,30646,29919,29045,28025,26758,26012,1500,1509,1400,1000,1100,1000
1,1,200000,1,33,1,-1,-1,0,-1,-1,-5,3465,3191,1873,90687,4577,3470,3191,0,90729,0,6266
0,0,310000,2,29,0,-1,-1,0,0,-1,1469,1340,9794,15792,8944,88643,1340,9794,7004,1000,89137,4150
0,0,60000,2,35,-1,0,0,0,0,0,60130,60655,56106,29270,29412,29798,3007,3015,5000,2000,3000,3000
0,0,30000,2,32,0,0,0,0,-2,-2,17168,28655,29239,9435,724,724,12155,2000,1920,724,724,3294
1,0,180000,1,26,1,-2,-2,-2,-1,-1,0,0,0,0,298,7550,0,0,0,298,7550,0
1,0,160000,1,31,-1,-1,-1,-1,-2,-2,1672,4411,500,0,0,0,4411,504,0,0,0,0
0,0,140000,3,26,0,0,0,0,0,0,18648,19561,13902,14183,13207,12996,1309,1139,420,418,816,0
1,0,500000,2,48,-2,-2,-2,-2,-2,-2,1900,5441,0,1535,1100,800,5441,0,1535,1100,800,1297
1,0,150000,2,29,0,0,0,0,0,0,104165,93850,94944,100940,100339,102567,5000,4380,8528,5000,4000,5000
1,0,170000,2,33,-1,-1,-1,-1,-1,-1,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754
1,0,250000,1,31,-1,0,0,0,0,0,377399,78416,64479,33404,11259,11007,10045,3194,1104,10015,5005,2033
0,0,280000,1,36,-1,0,-1,-1,-1,-1,17951,18915,7926,17965,24432,10805,6094,7966,18059,24554,18860,17313
1,0,430000,1,33,0,0,0,0,2,2,40984,37873,34499,28300,24237,12860,10000,5000,10000,0,4000,10000
1,0,30000,2,39,-1,-1,-1,-1,-1,-1,4042,5060,2300,0,780,0,5327,2300,0,780,0,0
0,0,160000,2,25,2,2,2,2,2,0,158629,162097,163567,163617,156554,156557,7500,5600,5822,14,5700,5800
0,0,60000,2,29,0,0,0,0,0,0,27199,28358,28937,29614,30391,23159,1900,1400,1000,1100,1000,420
0,0,80000,2,39,2,2,2,2,2,2,51193,50954,55132,56629,57405,58742,1200,5000,3000,2300,2400,0
0,0,80000,2,30,2,0,0,0,0,3,13708,22668,31456,40111,48633,56740,9200,9200,9200,9200,9200,0
0,1,230000,1,41,-1,-1,-1,0,-1,-1,1886,8013,3962,1410,1410,1410,8034,4007,0,1410,1410,1410
1,0,400000,2,35,0,0,-2,-1,0,0,11052,0,0,53826,55061,71541,0,0,53826,1642,20000,1256
0,0,180000,1,46,-1,3,2,-1,-1,-1,780,780,390,390,390,540,0,0,390,390,540,390
1,1,80000,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,160000,1,42,-2,-2,-2,-2,-2,-2,51997,0,0,0,0,0,0,0,0,0,0,0
1,0,360000,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,30000,2,26,0,0,0,0,0,0,24079,25848,22299,23615,23933,24901,2500,2000,2000,1000,1500,1500
0,1,100000,2,33,1,2,2,2,2,2,12560,16103,11166,10099,10861,9932,0,4250,0,1209,0,1000
0,0,20000,1,28,2,2,2,2,2,2,15522,18442,17862,19756,19143,21671,3186,0,2500,0,3000,0
0,1,250000,2,32,-1,-1,-2,-1,0,0,79319,0,0,174749,171541,175042,0,0,174749,0,3501,146794
1,0,200000,3,37,1,-1,-1,-1,-1,-1,0,35000,5000,4000,22800,5716,35000,5000,4000,22800,5716,0
1,0,80000,3,38,-1,-1,2,0,-1,2,6270,14412,12540,1261,2705,1261,19421,0,0,2705,0,1261
0,0,80000,2,64,2,2,0,0,0,0,74037,71892,70762,71296,72832,74138,390,4000,2671,4000,2670,2923
0,0,210000,2,34,0,0,0,0,-1,-1,24708,21544,41616,34833,17628,2400,1995,21067,14492,17680,2407,497
1,0,110000,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,50000,2,44,1,2,2,2,0,0,49615,48552,50175,12790,12743,17305,0,3056,0,2000,5000,3000
0,0,500000,1,27,0,0,0,0,0,0,204198,201648,197549,192093,187726,183860,7434,6342,5276,5271,5778,5029
0,0,30000,2,23,0,0,0,0,2,0,22517,24148,25437,28391,27801,28684,2000,2000,3700,0,1500,1500
0,0,100000,2,27,1,1,-1,0,0,0,3856,-1278,7571,5386,1133,4143,2,9586,1014,500,3010,1
0,0,200000,1,28,0,0,0,0,2,2,58833,61991,7357,9471,8538,7685,4100,3000,3000,0,1000,0
0,0,300000,2,33,0,0,0,0,0,0,248832,255686,262075,276110,279623,285719,11000,12000,20002,10002,11002,26002
0,0,90000,3,22,0,0,0,0,0,0,68663,65244,52452,35001,29675,28667,4341,2068,3315,1029,1334,1673
1,0,50000,2,31,-1,0,0,0,0,0,228,3183,5455,7629,6354,4655,2955,2500,2500,2526,2000,1500
0,0,20000,3,42,2,2,2,0,0,0,16478,19187,18592,19431,19993,-1000,2994,0,1238,800,0,1000
0,0,30000,2,27,0,0,0,0,0,-2,11228,11814,5240,400,0,0,1104,1400,0,0,0,0
0,0,180000,3,32,0,0,0,0,0,0,183512,172194,176105,171475,134590,133146,7700,8254,9600,4712,4995,5000
0,1,140000,2,26,0,0,0,0,-1,-1,12436,14910,13780,13710,488,-1450,3380,1200,2000,500,0,0
0,0,200000,5,25,0,0,0,0,0,0,149886,140541,96253,76131,37282,24421,5388,3300,2124,912,1000,10847
0,0,50000,2,37,2,2,2,2,2,3,19068,19947,21124,21480,22822,22171,1500,1800,1000,2000,0,1000
0,0,110000,2,33,0,0,0,0,0,0,103195,102713,103034,103112,94403,96072,5200,3804,4500,3400,3500,7700
0,0,60000,2,39,0,0,0,0,0,0,32734,32234,32136,31204,30330,29934,1506,1881,1422,1021,1500,1056
0,0,250000,1,31,-1,0,0,0,0,-1,36439,30161,24326,13198,6686,9423,5000,1298,1000,134,9423,19346
0,0,100000,2,29,-1,-1,-1,0,-1,-1,2494,1999,6632,6150,10122,2689,2005,6633,18,10152,2697,3607
0,0,50000,3,60,0,0,0,0,0,0,46362,47393,48631,49143,27709,27549,1800,2000,1500,1000,1200,1100
1,1,50000,5,30,0,0,0,0,0,0,47311,44136,17865,6431,6939,4509,2900,1035,500,508,410,0
0,1,50000,2,46,2,2,0,0,0,0,49423,48332,46043,18759,19161,19516,10,2000,655,688,666,649
1,0,200000,1,40,-1,-1,-1,-1,-1,-1,2159,760,2775,22813,10526,326,1086,2775,22813,10526,326,573
0,0,300000,1,31,-1,-1,-2,-2,-2,-2,4370,0,0,0,0,0,0,0,0,0,0,0
0,0,320000,2,39,0,0,0,-2,-1,-1,46383,111937,0,0,589,-4543,68800,0,0,589,0,0
0,1,150000,2,37,0,0,0,0,0,0,40680,44960,45976,46890,47873,48833,4960,1765,1679,1739,1757,1795
0,0,120000,2,50,2,0,0,0,2,2,81979,82726,85390,91549,92754,94722,3000,4000,7600,3600,3600,3600
0,0,70000,2,23,0,0,0,0,0,0,64882,63824,63352,28085,28487,27006,2782,2700,1732,1134,1128,1003
0,0,390000,1,26,-2,-1,-1,0,0,0,5044,1248,199466,200701,210885,213137,1248,201925,6195,30000,8000,8000
0,1,140000,1,29,0,0,0,2,2,2,11693,13490,16747,16183,17762,17327,2000,3500,0,2000,0,5000
0,0,100000,1,31,0,0,0,0,0,0,100296,97239,98386,69324,53183,53559,3703,4091,3403,2001,2004,2000
0,0,50000,2,30,0,0,0,0,0,0,46800,37395,38591,40037,32260,27649,1604,1800,2200,1400,1100,1300
0,1,10000,2,26,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
0,0,30000,3,42,1,2,0,0,0,0,14655,12731,13225,16952,11920,0,14,3000,5000,1000,0,0
0,0,440000,1,40,0,0,0,0,0,0,416044,424528,434015,434419,393135,385578,16500,17500,17000,14500,14500,13500
0,0,30000,2,26,1,3,2,2,0,0,31305,30527,30789,29504,30276,29695,0,1060,0,1251,1078,1243
0,0,50000,3,22,0,0,0,0,0,0,46450,47599,48456,44546,43256,13342,2200,2016,2009,2092,1020,1018
0,1,80000,2,27,1,2,2,2,2,-1,3970,1603,3740,2000,0,2096,0,2191,0,0,2096,0
0,0,170000,2,29,-1,-1,0,-1,-1,-1,3362,64602,18070,910,9080,4839,64612,4000,910,9080,4839,5130
1,1,360000,1,31,-1,-1,-1,-1,-1,-1,15285,52698,2875,6918,10014,6478,53751,2879,6918,10014,6478,42108
0,0,150000,2,30,0,0,-2,-2,-2,-2,65591,0,0,0,0,0,0,0,0,0,0,0
0,0,50000,3,36,0,0,0,0,0,0,52855,49123,49522,19843,18440,18272,2206,1605,397,369,365,1088
1,0,200000,2,37,-1,2,-1,-1,-1,-1,2681,1273,2192,430,430,6136,0,2192,430,430,6136,2923
0,0,260000,2,38,0,0,0,0,0,0,191160,194522,190339,186688,177785,165789,8357,7200,6500,6000,6000,6400
0,0,150000,2,28,0,0,0,0,0,0,129151,101260,94545,93810,82668,64924,3501,3516,3003,2578,2300,2300
1,0,360000,1,28,-1,-1,-1,-1,-1,-1,7071,401,3545,10540,10132,6220,1510,3575,10573,10155,6240,16071
0,0,560000,1,47,-1,-1,-1,-1,-1,-1,10501,69458,23445,105199,47519,73537,69803,23560,109726,48237,74014,19443
0,0,20000,3,45,1,3,2,2,0,0,18838,18243,18849,17724,17524,0,0,1200,0,0,0,0
0,1,500000,2,50,-1,-1,-1,0,0,0,588,2393,5306,5453,3221,1269,2393,5308,1000,0,0,1557
0,0,50000,2,41,1,3,2,0,0,0,21638,21008,20388,21092,21511,21964,0,0,1350,769,799,1000
0,1,30000,2,38,0,0,0,0,0,0,17085,19702,22978,23078,24994,25330,5000,5200,3078,5000,3000,5000
0,0,170000,2,43,0,0,0,0,0,0,38137,39135,39872,40693,41334,42118,1934,1671,1657,1463,1666,1529
1,0,60000,2,25,0,0,0,0,0,0,56598,47311,25227,26039,27493,26416,3000,2000,1500,2000,1500,1500
0,0,220000,2,33,-2,-2,-2,-2,-2,-2,9649,8300,1590,1341,8171,14253,8300,1590,1341,8171,14253,3513
1,0,50000,2,55,1,2,0,0,-1,-1,44306,43321,43454,44254,2150,1689,0,1200,1000,2150,1689,0
0,0,130000,2,28,2,2,0,0,0,0,70952,69264,70184,8518,11296,6514,0,3000,2000,3000,2000,0
1,0,220000,1,41,-1,0,-1,-1,-1,-2,30038,22411,7141,3070,2609,10273,1089,7161,4072,2613,10322,511
0,0,150000,1,33,0,0,0,0,0,0,1911,3079,4057,1920,1920,0,1189,1167,1000,0,0,0
0,0,210000,4,25,0,0,0,0,-2,-2,179248,21612,5259,-243,-243,-243,3151,2000,0,0,0,0
1,1,20000,1,24,-1,-1,-1,-1,-1,-2,390,390,390,780,0,0,390,390,780,0,0,0
0,0,50000,1,40,0,0,0,0,0,0,50657,50529,49162,19969,19893,20282,2015,2190,809,3012,5795,2001
0,0,190000,1,39,0,0,0,0,0,0,83369,81617,83351,82989,83760,85707,3853,4000,3000,3200,3500,3500
0,0,50000,5,33,1,2,0,-1,2,0,26358,24890,25440,26191,25193,25742,4,1925,28293,0,1100,2030
0,0,420000,2,25,-1,2,0,0,0,-2,2804,2615,3392,4392,-796,-796,0,1000,1000,0,0,20500
1,0,20000,5,27,5,4,3,2,2,2,21673,21051,20440,19709,20113,19840,0,0,0,900,0,0
0,0,180000,1,27,0,0,0,0,0,0,124501,126822,129440,128571,128631,129813,5000,6000,5000,5000,5000,5000
1,0,240000,1,35,1,-1,-1,0,0,0,0,11901,5736,1000,650,7574,11901,5758,0,150,7424,0
0,0,150000,2,34,0,0,0,0,0,0,146661,142118,139750,142730,144083,130791,6800,6600,6800,5600,4900,5100
1,0,90000,2,41,0,0,-1,0,0,0,3014,-1750,76674,77974,80064,81747,1757,79786,2836,3657,2972,6228
0,0,50000,2,23,0,0,0,0,0,0,49103,44351,38726,28598,29277,27310,1800,2128,1000,1100,1000,999
1,0,290000,2,30,-1,-1,3,2,-1,-1,792,264,264,264,260,4738,264,0,0,260,4746,53902
0,1,420000,2,25,0,-1,0,0,0,0,17685,28206,122212,117835,112705,111357,30553,100000,4013,3822,4086,3800
1,0,20000,2,23,0,0,0,0,2,0,13858,15121,16472,18087,17499,17868,1500,1600,2200,0,650,1450
1,0,110000,1,29,-1,-1,-1,-1,-1,-1,316,31895,316,316,316,31775,31895,316,316,316,31775,1152
0,0,60000,1,27,0,0,-1,-1,0,0,20567,11937,1536,59038,54586,56375,4000,1536,59038,1300,3000,2000
0,0,50000,5,33,0,0,0,0,0,-2,45226,46080,32218,20650,0,0,1618,1647,1050,0,0,0
0,0,750000,1,28,1,-1,-1,0,0,-1,9500,9655,401003,399493,400993,409483,250000,401003,7990,11000,417990,3080
0,0,230000,2,34,0,0,0,0,0,0,165090,135706,122232,82007,80811,81914,6500,6000,3400,2500,2000,1800
1,0,150000,2,30,-1,-1,2,-1,-1,-1,696,1392,696,696,873,1392,1392,0,696,873,1392,696
0,1,210000,1,35,0,0,0,0,0,2,67374,55004,56221,57181,61327,60227,2500,2700,2500,5100,0,3000
0,1,220000,1,37,0,0,0,0,0,0,152197,154167,158981,162348,164162,168013,6000,7300,7500,6000,6500,7000
0,0,200000,1,26,-2,-2,-2,-2,-1,-1,12716,16164,1954,5297,1483,3393,16244,1963,3359,4849,3410,2994
1,0,540000,6,49,0,0,0,0,0,0,83722,86030,82860,20879,3698,209167,3538,4380,2067,564,207019,6716
1,0,360000,1,48,-1,-1,-1,-1,-2,-1,5518,2532,5504,-4,-4,881,2548,5536,0,0,885,1595
1,0,190000,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,828
0,1,20000,2,39,0,0,0,0,0,0,16621,7309,17120,18130,18491,18893,1200,10000,1301,662,700,1000
0,0,320000,1,28,-1,-1,-1,0,0,0,331,1081,6144,14977,9473,8002,1085,6146,9473,0,5,1386
0,0,360000,1,28,0,0,0,0,0,0,79161,81260,83055,85662,87458,86393,4000,4000,4000,4000,3300,5199
0,0,80000,2,24,1,2,2,2,0,0,178541,174189,183197,177641,149806,141706,0,11900,6500,6500,5800,6500
